1.698043104847156048e+09,9.480000000000000000e+02,2.590000000000000000e+02,0.000000000000000000e+00,9.530000000000000000e+02,2.540000000000000000e+02,0.000000000000000000e+00,9.510000000000000000e+02,2.500000000000000000e+02,0.000000000000000000e+00,9.400000000000000000e+02,2.200000000000000000e+02,0.000000000000000000e+00,9.450000000000000000e+02,2.200000000000000000e+02,0.000000000000000000e+00,8.550000000000000000e+02,2.490000000000000000e+02,0.000000000000000000e+00,9.140000000000000000e+02,2.380000000000000000e+02,0.000000000000000000e+00,8.210000000000000000e+02,3.360000000000000000e+02,0.000000000000000000e+00,8.800000000000000000e+02,3.020000000000000000e+02,0.000000000000000000e+00,9.110000000000000000e+02,3.590000000000000000e+02,0.000000000000000000e+00,9.010000000000000000e+02,3.940000000000000000e+02,0.000000000000000000e+00,8.220000000000000000e+02,4.010000000000000000e+02,0.000000000000000000e+00,8.650000000000000000e+02,4.090000000000000000e+02,0.000000000000000000e+00,8.520000000000000000e+02,5.390000000000000000e+02,0.000000000000000000e+00,8.820000000000000000e+02,5.400000000000000000e+02,0.000000000000000000e+00,8.710000000000000000e+02,6.670000000000000000e+02,0.000000000000000000e+00,8.810000000000000000e+02,6.810000000000000000e+02,0.000000000000000000e+00
1.698043104880656242e+09,9.460000000000000000e+02,2.590000000000000000e+02,0.000000000000000000e+00,9.520000000000000000e+02,2.540000000000000000e+02,0.000000000000000000e+00,9.500000000000000000e+02,2.490000000000000000e+02,0.000000000000000000e+00,9.390000000000000000e+02,2.180000000000000000e+02,0.000000000000000000e+00,9.430000000000000000e+02,2.200000000000000000e+02,0.000000000000000000e+00,8.530000000000000000e+02,2.490000000000000000e+02,0.000000000000000000e+00,9.120000000000000000e+02,2.390000000000000000e+02,0.000000000000000000e+00,8.210000000000000000e+02,3.330000000000000000e+02,0.000000000000000000e+00,8.760000000000000000e+02,3.070000000000000000e+02,0.000000000000000000e+00,9.100000000000000000e+02,3.590000000000000000e+02,0.000000000000000000e+00,9.020000000000000000e+02,3.920000000000000000e+02,0.000000000000000000e+00,8.210000000000000000e+02,4.000000000000000000e+02,0.000000000000000000e+00,8.640000000000000000e+02,4.090000000000000000e+02,0.000000000000000000e+00,8.510000000000000000e+02,5.380000000000000000e+02,0.000000000000000000e+00,8.800000000000000000e+02,5.400000000000000000e+02,0.000000000000000000e+00,8.640000000000000000e+02,6.750000000000000000e+02,0.000000000000000000e+00,8.730000000000000000e+02,6.850000000000000000e+02,0.000000000000000000e+00
1.698043104947531223e+09,9.420000000000000000e+02,2.570000000000000000e+02,0.000000000000000000e+00,9.490000000000000000e+02,2.510000000000000000e+02,0.000000000000000000e+00,9.490000000000000000e+02,2.410000000000000000e+02,0.000000000000000000e+00,9.390000000000000000e+02,2.130000000000000000e+02,0.000000000000000000e+00,9.420000000000000000e+02,2.140000000000000000e+02,0.000000000000000000e+00,8.480000000000000000e+02,2.480000000000000000e+02,0.000000000000000000e+00,9.040000000000000000e+02,2.380000000000000000e+02,0.000000000000000000e+00,8.180000000000000000e+02,3.330000000000000000e+02,0.000000000000000000e+00,8.670000000000000000e+02,3.060000000000000000e+02,0.000000000000000000e+00,9.070000000000000000e+02,3.590000000000000000e+02,0.000000000000000000e+00,9.030000000000000000e+02,3.820000000000000000e+02,0.000000000000000000e+00,8.200000000000000000e+02,4.010000000000000000e+02,0.000000000000000000e+00,8.610000000000000000e+02,4.040000000000000000e+02,0.000000000000000000e+00,8.540000000000000000e+02,5.420000000000000000e+02,0.000000000000000000e+00,8.810000000000000000e+02,5.360000000000000000e+02,0.000000000000000000e+00,8.700000000000000000e+02,6.600000000000000000e+02,0.000000000000000000e+00,8.470000000000000000e+02,6.770000000000000000e+02,0.000000000000000000e+00
1.698043105114756107e+09,9.370000000000000000e+02,2.470000000000000000e+02,0.000000000000000000e+00,9.450000000000000000e+02,2.410000000000000000e+02,0.000000000000000000e+00,9.440000000000000000e+02,2.350000000000000000e+02,0.000000000000000000e+00,9.280000000000000000e+02,2.080000000000000000e+02,0.000000000000000000e+00,9.340000000000000000e+02,2.080000000000000000e+02,0.000000000000000000e+00,8.560000000000000000e+02,2.350000000000000000e+02,0.000000000000000000e+00,8.800000000000000000e+02,2.350000000000000000e+02,0.000000000000000000e+00,8.390000000000000000e+02,3.160000000000000000e+02,0.000000000000000000e+00,8.500000000000000000e+02,3.110000000000000000e+02,0.000000000000000000e+00,9.050000000000000000e+02,3.320000000000000000e+02,0.000000000000000000e+00,9.030000000000000000e+02,3.320000000000000000e+02,0.000000000000000000e+00,8.360000000000000000e+02,4.080000000000000000e+02,0.000000000000000000e+00,8.520000000000000000e+02,4.110000000000000000e+02,0.000000000000000000e+00,8.650000000000000000e+02,5.410000000000000000e+02,0.000000000000000000e+00,8.620000000000000000e+02,5.400000000000000000e+02,0.000000000000000000e+00,8.660000000000000000e+02,6.550000000000000000e+02,0.000000000000000000e+00,8.160000000000000000e+02,6.720000000000000000e+02,0.000000000000000000e+00
1.698043105315381050e+09,9.220000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00,9.300000000000000000e+02,2.480000000000000000e+02,0.000000000000000000e+00,9.270000000000000000e+02,2.390000000000000000e+02,0.000000000000000000e+00,9.070000000000000000e+02,2.080000000000000000e+02,0.000000000000000000e+00,9.100000000000000000e+02,2.120000000000000000e+02,0.000000000000000000e+00,8.420000000000000000e+02,2.350000000000000000e+02,0.000000000000000000e+00,8.440000000000000000e+02,2.350000000000000000e+02,0.000000000000000000e+00,8.270000000000000000e+02,3.310000000000000000e+02,0.000000000000000000e+00,8.430000000000000000e+02,3.240000000000000000e+02,0.000000000000000000e+00,8.920000000000000000e+02,2.910000000000000000e+02,0.000000000000000000e+00,8.900000000000000000e+02,2.920000000000000000e+02,0.000000000000000000e+00,8.330000000000000000e+02,4.160000000000000000e+02,0.000000000000000000e+00,8.300000000000000000e+02,4.160000000000000000e+02,0.000000000000000000e+00,8.630000000000000000e+02,5.490000000000000000e+02,0.000000000000000000e+00,8.330000000000000000e+02,5.490000000000000000e+02,0.000000000000000000e+00,8.700000000000000000e+02,6.580000000000000000e+02,0.000000000000000000e+00,8.100000000000000000e+02,6.770000000000000000e+02,0.000000000000000000e+00
1.698043105449292183e+09,9.120000000000000000e+02,2.530000000000000000e+02,0.000000000000000000e+00,9.210000000000000000e+02,2.450000000000000000e+02,0.000000000000000000e+00,9.110000000000000000e+02,2.380000000000000000e+02,0.000000000000000000e+00,8.830000000000000000e+02,2.020000000000000000e+02,0.000000000000000000e+00,8.920000000000000000e+02,2.120000000000000000e+02,0.000000000000000000e+00,8.630000000000000000e+02,2.520000000000000000e+02,0.000000000000000000e+00,8.210000000000000000e+02,2.300000000000000000e+02,0.000000000000000000e+00,8.520000000000000000e+02,3.430000000000000000e+02,0.000000000000000000e+00,8.210000000000000000e+02,3.200000000000000000e+02,0.000000000000000000e+00,8.830000000000000000e+02,2.810000000000000000e+02,0.000000000000000000e+00,8.790000000000000000e+02,2.820000000000000000e+02,0.000000000000000000e+00,8.460000000000000000e+02,4.250000000000000000e+02,0.000000000000000000e+00,8.050000000000000000e+02,4.160000000000000000e+02,0.000000000000000000e+00,8.620000000000000000e+02,5.470000000000000000e+02,0.000000000000000000e+00,8.140000000000000000e+02,5.480000000000000000e+02,0.000000000000000000e+00,8.690000000000000000e+02,6.600000000000000000e+02,0.000000000000000000e+00,8.130000000000000000e+02,6.790000000000000000e+02,0.000000000000000000e+00
1.698043105650008202e+09,9.010000000000000000e+02,2.370000000000000000e+02,0.000000000000000000e+00,9.090000000000000000e+02,2.250000000000000000e+02,0.000000000000000000e+00,8.960000000000000000e+02,2.200000000000000000e+02,0.000000000000000000e+00,8.560000000000000000e+02,1.970000000000000000e+02,0.000000000000000000e+00,8.760000000000000000e+02,2.110000000000000000e+02,0.000000000000000000e+00,8.820000000000000000e+02,2.510000000000000000e+02,0.000000000000000000e+00,7.860000000000000000e+02,2.270000000000000000e+02,0.000000000000000000e+00,8.680000000000000000e+02,3.380000000000000000e+02,0.000000000000000000e+00,7.830000000000000000e+02,3.190000000000000000e+02,0.000000000000000000e+00,8.780000000000000000e+02,2.770000000000000000e+02,0.000000000000000000e+00,8.480000000000000000e+02,2.590000000000000000e+02,0.000000000000000000e+00,8.460000000000000000e+02,4.230000000000000000e+02,0.000000000000000000e+00,7.920000000000000000e+02,4.230000000000000000e+02,0.000000000000000000e+00,8.630000000000000000e+02,5.510000000000000000e+02,0.000000000000000000e+00,7.990000000000000000e+02,5.590000000000000000e+02,0.000000000000000000e+00,8.720000000000000000e+02,6.670000000000000000e+02,0.000000000000000000e+00,8.100000000000000000e+02,6.790000000000000000e+02,0.000000000000000000e+00
1.698043105817290068e+09,8.860000000000000000e+02,2.160000000000000000e+02,0.000000000000000000e+00,8.750000000000000000e+02,2.100000000000000000e+02,0.000000000000000000e+00,8.850000000000000000e+02,2.000000000000000000e+02,0.000000000000000000e+00,8.390000000000000000e+02,1.780000000000000000e+02,0.000000000000000000e+00,8.730000000000000000e+02,1.960000000000000000e+02,0.000000000000000000e+00,8.640000000000000000e+02,2.400000000000000000e+02,0.000000000000000000e+00,7.680000000000000000e+02,2.290000000000000000e+02,0.000000000000000000e+00,8.830000000000000000e+02,3.320000000000000000e+02,0.000000000000000000e+00,7.670000000000000000e+02,3.140000000000000000e+02,0.000000000000000000e+00,8.750000000000000000e+02,2.690000000000000000e+02,0.000000000000000000e+00,8.330000000000000000e+02,2.500000000000000000e+02,0.000000000000000000e+00,8.530000000000000000e+02,4.160000000000000000e+02,0.000000000000000000e+00,7.900000000000000000e+02,4.170000000000000000e+02,0.000000000000000000e+00,8.720000000000000000e+02,5.450000000000000000e+02,0.000000000000000000e+00,7.960000000000000000e+02,5.520000000000000000e+02,0.000000000000000000e+00,8.690000000000000000e+02,6.660000000000000000e+02,0.000000000000000000e+00,8.000000000000000000e+02,6.730000000000000000e+02,0.000000000000000000e+00
1.698043105951041222e+09,8.880000000000000000e+02,1.970000000000000000e+02,0.000000000000000000e+00,8.900000000000000000e+02,1.850000000000000000e+02,0.000000000000000000e+00,8.850000000000000000e+02,1.850000000000000000e+02,0.000000000000000000e+00,8.320000000000000000e+02,1.760000000000000000e+02,0.000000000000000000e+00,8.740000000000000000e+02,1.850000000000000000e+02,0.000000000000000000e+00,8.700000000000000000e+02,2.370000000000000000e+02,0.000000000000000000e+00,7.670000000000000000e+02,2.300000000000000000e+02,0.000000000000000000e+00,8.910000000000000000e+02,3.270000000000000000e+02,0.000000000000000000e+00,7.600000000000000000e+02,3.160000000000000000e+02,0.000000000000000000e+00,8.740000000000000000e+02,2.640000000000000000e+02,0.000000000000000000e+00,8.210000000000000000e+02,2.480000000000000000e+02,0.000000000000000000e+00,8.610000000000000000e+02,4.170000000000000000e+02,0.000000000000000000e+00,7.920000000000000000e+02,4.180000000000000000e+02,0.000000000000000000e+00,8.780000000000000000e+02,5.580000000000000000e+02,0.000000000000000000e+00,7.930000000000000000e+02,5.620000000000000000e+02,0.000000000000000000e+00,8.740000000000000000e+02,6.580000000000000000e+02,0.000000000000000000e+00,7.990000000000000000e+02,6.670000000000000000e+02,0.000000000000000000e+00
1.698043106151764154e+09,8.900000000000000000e+02,1.850000000000000000e+02,0.000000000000000000e+00,8.900000000000000000e+02,1.750000000000000000e+02,0.000000000000000000e+00,8.830000000000000000e+02,1.760000000000000000e+02,0.000000000000000000e+00,8.820000000000000000e+02,1.880000000000000000e+02,0.000000000000000000e+00,8.670000000000000000e+02,1.850000000000000000e+02,0.000000000000000000e+00,8.930000000000000000e+02,2.470000000000000000e+02,0.000000000000000000e+00,7.860000000000000000e+02,2.370000000000000000e+02,0.000000000000000000e+00,9.090000000000000000e+02,3.260000000000000000e+02,0.000000000000000000e+00,7.650000000000000000e+02,3.210000000000000000e+02,0.000000000000000000e+00,8.770000000000000000e+02,2.550000000000000000e+02,0.000000000000000000e+00,8.210000000000000000e+02,2.480000000000000000e+02,0.000000000000000000e+00,8.730000000000000000e+02,4.280000000000000000e+02,0.000000000000000000e+00,8.000000000000000000e+02,4.280000000000000000e+02,0.000000000000000000e+00,8.730000000000000000e+02,5.630000000000000000e+02,0.000000000000000000e+00,7.980000000000000000e+02,5.610000000000000000e+02,0.000000000000000000e+00,8.720000000000000000e+02,6.650000000000000000e+02,0.000000000000000000e+00,8.030000000000000000e+02,6.660000000000000000e+02,0.000000000000000000e+00
