1.994619999999999838e+00,7.642609999999999681e-01
1.976630000000000109e+00,7.642729999999999801e-01
1.959039999999999893e+00,7.646150000000000446e-01
1.941470000000000029e+00,7.652920000000000833e-01
1.924309999999999965e+00,7.656849999999999490e-01
1.907429999999999959e+00,7.658400000000000762e-01
1.891270000000000007e+00,7.659000000000000252e-01
1.875750000000000028e+00,7.661689999999999889e-01
1.860380000000000145e+00,7.664930000000000909e-01
1.845210000000000017e+00,7.668369999999999909e-01
1.830170000000000075e+00,7.671459999999999946e-01
1.815290000000000070e+00,7.676089999999999858e-01
1.800270000000000037e+00,7.681910000000000682e-01
1.784990000000000077e+00,7.686830000000000052e-01
1.769859999999999989e+00,7.692899999999999183e-01
1.754709999999999992e+00,7.697350000000000581e-01
1.739719999999999933e+00,7.701019999999999532e-01
1.724589999999999845e+00,7.702499999999999902e-01
1.709420000000000162e+00,7.705030000000000490e-01
1.694160000000000110e+00,7.707330000000000014e-01
1.678769999999999873e+00,7.708679999999999977e-01
1.663289999999999935e+00,7.709380000000000122e-01
1.647690000000000099e+00,7.708590000000000719e-01
1.632009999999999961e+00,7.706839999999999247e-01
1.616279999999999939e+00,7.704469999999999930e-01
1.600390000000000201e+00,7.703450000000000575e-01
1.584459999999999980e+00,7.701950000000000740e-01
1.568140000000000089e+00,7.699900000000000633e-01
1.551819999999999977e+00,7.698070000000000190e-01
1.535239999999999938e+00,7.694099999999999273e-01
1.518349999999999866e+00,7.690399999999999459e-01
1.500859999999999861e+00,7.683849999999999847e-01
1.483130000000000059e+00,7.677220000000000155e-01
1.465270000000000072e+00,7.672770000000000978e-01
1.447510000000000074e+00,7.673280000000000101e-01
1.429769999999999985e+00,7.676219999999999155e-01
1.412250000000000005e+00,7.676640000000000130e-01
1.395250000000000101e+00,7.675710000000000033e-01
1.379019999999999913e+00,7.673010000000000108e-01
1.363029999999999964e+00,7.670489999999999808e-01
1.347380000000000022e+00,7.669129999999999558e-01
1.332009999999999916e+00,7.668630000000000724e-01
1.316950000000000065e+00,7.668630000000000724e-01
1.301960000000000006e+00,7.666920000000000401e-01
1.287220000000000031e+00,7.665610000000000479e-01
1.272750000000000048e+00,7.663410000000000499e-01
1.258240000000000025e+00,7.661369999999999569e-01
1.243989999999999929e+00,7.661079999999999002e-01
1.229859999999999953e+00,7.661219999999999697e-01
1.215809999999999835e+00,7.662170000000000369e-01
1.201609999999999845e+00,7.664610000000000589e-01
1.187680000000000069e+00,7.669420000000000126e-01
1.173609999999999820e+00,7.676799999999999180e-01
1.159630000000000161e+00,7.683309999999999862e-01
1.145750000000000046e+00,7.690309999999999091e-01
1.131849999999999801e+00,7.699040000000000328e-01
1.117960000000000065e+00,7.709900000000000642e-01
1.104069999999999885e+00,7.720119999999999205e-01
1.090219999999999967e+00,7.732140000000000679e-01
1.076160000000000005e+00,7.744199999999999973e-01
1.061979999999999924e+00,7.757910000000000084e-01
1.047829999999999817e+00,7.771430000000000282e-01
1.033609999999999918e+00,7.786480000000000068e-01
1.019309999999999938e+00,7.804510000000000058e-01
1.004620000000000068e+00,7.823669999999999236e-01
9.893460000000000587e-01,7.844600000000000461e-01
9.738809999999999967e-01,7.866000000000000769e-01
9.584380000000000122e-01,7.886409999999999254e-01
9.430610000000000381e-01,7.904309999999999947e-01
9.282829999999999693e-01,7.924189999999999845e-01
9.137849999999999584e-01,7.944750000000000423e-01
8.994779999999999998e-01,7.965700000000000003e-01
8.858019999999999783e-01,7.985979999999999190e-01
8.721980000000000288e-01,8.003069999999999906e-01
8.587829999999999631e-01,8.017060000000000297e-01
8.458849999999999980e-01,8.030510000000000703e-01
8.332480000000000997e-01,8.043749999999999512e-01
8.210340000000000416e-01,8.057269999999999710e-01
8.087530000000000552e-01,8.070349999999999469e-01
7.968129999999999935e-01,8.084040000000000115e-01
7.847499999999999476e-01,8.097929999999999851e-01
7.726819999999999800e-01,8.111450000000000049e-01
7.606359999999999788e-01,8.123319999999999430e-01
7.486509999999999554e-01,8.133630000000000582e-01
7.366880000000000095e-01,8.141829999999999901e-01
7.253650000000000375e-01,8.146900000000000253e-01
7.134190000000000254e-01,8.150920000000000387e-01
7.016400000000000414e-01,8.154379999999999962e-01
6.897699999999999942e-01,8.155930000000000124e-01
6.778909999999999103e-01,8.155099999999999572e-01
6.658540000000000569e-01,8.153179999999999872e-01
6.539400000000000768e-01,8.152229999999999199e-01
6.417530000000000179e-01,8.149720000000000297e-01
6.294450000000000323e-01,8.145339999999999803e-01
6.170339999999999714e-01,8.141150000000000331e-01
6.044450000000000101e-01,8.136440000000000339e-01
5.915730000000000155e-01,8.130230000000000512e-01
5.787120000000000042e-01,8.124249999999999527e-01
5.658339999999999481e-01,8.117229999999999723e-01
