,timestamp,gravity_x,gravity_y,gravity_z,nose_x,nose_y,nose_z,l_eye_x,l_eye_y,l_eye_z,r_eye_x,r_eye_y,r_eye_z,l_ear_x,l_ear_y,l_ear_z,r_ear_x,r_ear_y,r_ear_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,r_elbow_x,r_elbow_y,r_elbow_z,l_hand_x,l_hand_y,l_hand_z,r_hand_x,r_hand_y,r_hand_z,l_base_x,l_base_y,l_base_z,r_base_x,r_base_y,r_base_z,l_knee_x,l_knee_y,l_knee_z,r_knee_x,r_knee_y,r_knee_z,l_foot_x,l_foot_y,l_foot_z,r_foot_x,r_foot_y,r_foot_z
3121,1697862909.1740015,5.654314414344619,0.8191723646215769,0.9768754564032746,5.469816968095229,0.0034275818477592784,1.421867231901791,5.504238384374446,-0.027359780160943536,1.4579817105618162,5.437730191859048,0.028215784943722955,1.4488803632502567,5.647872040000356,-0.10255250271693445,1.5233155899638162,5.388398314058028,0.05908972261248194,1.4662031278958707,6.0359226024845345,-0.24137334686948328,1.3916904682946727,5.356947009534433,0.08058007601787796,1.3094666631694405,6.50085430032158,-0.3955841352886495,1.1462031732434768,5.266251894441295,0.1256607001218332,1.0849944233574078,6.568692775105054,-0.411637907260744,0.8775562760753277,5.2540759126258845,0.1270981756394745,0.8793631446357264,6.071693525337828,-0.24557245736201516,0.9172422744381336,5.510703478464223,-0.029456812506888835,0.9158719162560764,6.163259013019308,-0.2543325977184404,0.6349067554669975,5.5498704161517205,-0.04347490499743093,0.6097072052966628,6.0154409196292775,-0.266890564443716,0.2712582959863753,5.4888425071222695,-0.08385807035343897,0.28807166311134497
3122,1697862909.190132,5.654314414344619,0.8191723646215769,0.9768754564032746,5.469816968095229,0.0034275818477592784,1.421867231901791,5.504238384374446,-0.027359780160943536,1.4579817105618162,5.437730191859048,0.028215784943722955,1.4488803632502567,5.647872040000356,-0.10255250271693445,1.5233155899638162,5.388398314058028,0.05908972261248194,1.4662031278958707,6.0359226024845345,-0.24137334686948328,1.3916904682946727,5.356947009534433,0.08058007601787796,1.3094666631694405,6.50085430032158,-0.3955841352886495,1.1462031732434768,5.266251894441295,0.1256607001218332,1.0849944233574078,6.568692775105054,-0.411637907260744,0.8775562760753277,5.2540759126258845,0.1270981756394745,0.8793631446357264,6.071693525337828,-0.24557245736201516,0.9172422744381336,5.510703478464223,-0.029456812506888835,0.9158719162560764,6.163259013019308,-0.2543325977184404,0.6349067554669975,5.5498704161517205,-0.04347490499743093,0.6097072052966628,6.0154409196292775,-0.266890564443716,0.2712582959863753,5.4888425071222695,-0.08385807035343897,0.28807166311134497
3123,1697862909.2084079,5.654314414344619,0.8191723646215769,0.9768754564032746,5.469816968095229,0.0034275818477592784,1.421867231901791,5.504238384374446,-0.027359780160943536,1.4579817105618162,5.437730191859048,0.028215784943722955,1.4488803632502567,5.647872040000356,-0.10255250271693445,1.5233155899638162,5.388398314058028,0.05908972261248194,1.4662031278958707,6.0359226024845345,-0.24137334686948328,1.3916904682946727,5.356947009534433,0.08058007601787796,1.3094666631694405,6.50085430032158,-0.3955841352886495,1.1462031732434768,5.266251894441295,0.1256607001218332,1.0849944233574078,6.568692775105054,-0.411637907260744,0.8775562760753277,5.2540759126258845,0.1270981756394745,0.8793631446357264,6.071693525337828,-0.24557245736201516,0.9172422744381336,5.510703478464223,-0.029456812506888835,0.9158719162560764,6.163259013019308,-0.2543325977184404,0.6349067554669975,5.5498704161517205,-0.04347490499743093,0.6097072052966628,6.0154409196292775,-0.266890564443716,0.2712582959863753,5.4888425071222695,-0.08385807035343897,0.28807166311134497
3124,1697862909.227549,5.654314414344619,0.8191723646215769,0.9768754564032746,5.469816968095229,0.0034275818477592784,1.421867231901791,5.504238384374446,-0.027359780160943536,1.4579817105618162,5.437730191859048,0.028215784943722955,1.4488803632502567,5.647872040000356,-0.10255250271693445,1.5233155899638162,5.388398314058028,0.05908972261248194,1.4662031278958707,6.0359226024845345,-0.24137334686948328,1.3916904682946727,5.356947009534433,0.08058007601787796,1.3094666631694405,6.50085430032158,-0.3955841352886495,1.1462031732434768,5.266251894441295,0.1256607001218332,1.0849944233574078,6.568692775105054,-0.411637907260744,0.8775562760753277,5.2540759126258845,0.1270981756394745,0.8793631446357264,6.071693525337828,-0.24557245736201516,0.9172422744381336,5.510703478464223,-0.029456812506888835,0.9158719162560764,6.163259013019308,-0.2543325977184404,0.6349067554669975,5.5498704161517205,-0.04347490499743093,0.6097072052966628,6.0154409196292775,-0.266890564443716,0.2712582959863753,5.4888425071222695,-0.08385807035343897,0.28807166311134497
3125,1697862910.383325,4.4891154105033415,0.5423421253104848,0.9560723863943472,4.368235435425186,0.29209762962284386,1.295108737016168,4.411824340039236,0.27232631199909096,1.3237889301057495,4.334658423819976,0.30264840557353906,1.313268439409517,4.513114705527038,0.2204397436498347,1.364670092170516,4.304381456334477,0.31807593910821086,1.3267266142413197,6.335065632941694,0.5280916061235053,1.4118383298493586,6.713221775646629,0.5384709894416981,1.4435777248300683,5.04761088092358,0.27438227025159606,1.0096552157230538,5.047552223215032,0.2752017374862203,1.009655215723054,5.114973624470521,0.27082790188202865,0.7654699588502769,5.113360512728286,0.26938153935128767,0.7654699588502768,5.188261144717799,0.4597635317550752,0.8481270532486976,5.1938402337433915,0.4579854659236871,0.8369008156754606,5.215971891073396,0.469437448836501,0.5236795076854114,5.221380450953968,0.4758175217447036,0.5150242251847443,5.205026505417649,0.4897539928693337,0.22264545223438964,5.177526752055581,0.5010362262982021,0.16244853054740113
3126,1697862910.5548356,4.4891154105033415,0.5423421253104848,0.9560723863943472,4.368235435425186,0.29209762962284386,1.295108737016168,4.411824340039236,0.27232631199909096,1.3237889301057495,4.334658423819976,0.30264840557353906,1.313268439409517,4.513114705527038,0.2204397436498347,1.364670092170516,4.304381456334477,0.31807593910821086,1.3267266142413197,6.335065632941694,0.5280916061235053,1.4118383298493586,6.713221775646629,0.5384709894416981,1.4435777248300683,5.04761088092358,0.27438227025159606,1.0096552157230538,5.047552223215032,0.2752017374862203,1.009655215723054,5.114973624470521,0.27082790188202865,0.7654699588502769,5.113360512728286,0.26938153935128767,0.7654699588502768,5.188261144717799,0.4597635317550752,0.8481270532486976,5.1938402337433915,0.4579854659236871,0.8369008156754606,5.215971891073396,0.469437448836501,0.5236795076854114,5.221380450953968,0.4758175217447036,0.5150242251847443,5.205026505417649,0.4897539928693337,0.22264545223438964,5.177526752055581,0.5010362262982021,0.16244853054740113
3127,1697862910.7136774,4.4891154105033415,0.5423421253104848,0.9560723863943472,4.368235435425186,0.29209762962284386,1.295108737016168,4.411824340039236,0.27232631199909096,1.3237889301057495,4.334658423819976,0.30264840557353906,1.313268439409517,4.513114705527038,0.2204397436498347,1.364670092170516,4.304381456334477,0.31807593910821086,1.3267266142413197,6.335065632941694,0.5280916061235053,1.4118383298493586,6.713221775646629,0.5384709894416981,1.4435777248300683,5.04761088092358,0.27438227025159606,1.0096552157230538,5.047552223215032,0.2752017374862203,1.009655215723054,5.114973624470521,0.27082790188202865,0.7654699588502769,5.113360512728286,0.26938153935128767,0.7654699588502768,5.188261144717799,0.4597635317550752,0.8481270532486976,5.1938402337433915,0.4579854659236871,0.8369008156754606,5.215971891073396,0.469437448836501,0.5236795076854114,5.221380450953968,0.4758175217447036,0.5150242251847443,5.205026505417649,0.4897539928693337,0.22264545223438964,5.177526752055581,0.5010362262982021,0.16244853054740113
3128,1697862910.8951263,4.4891154105033415,0.5423421253104848,0.9560723863943472,4.368235435425186,0.29209762962284386,1.295108737016168,4.411824340039236,0.27232631199909096,1.3237889301057495,4.334658423819976,0.30264840557353906,1.313268439409517,4.513114705527038,0.2204397436498347,1.364670092170516,4.304381456334477,0.31807593910821086,1.3267266142413197,6.335065632941694,0.5280916061235053,1.4118383298493586,6.713221775646629,0.5384709894416981,1.4435777248300683,5.04761088092358,0.27438227025159606,1.0096552157230538,5.047552223215032,0.2752017374862203,1.009655215723054,5.114973624470521,0.27082790188202865,0.7654699588502769,5.113360512728286,0.26938153935128767,0.7654699588502768,5.188261144717799,0.4597635317550752,0.8481270532486976,5.1938402337433915,0.4579854659236871,0.8369008156754606,5.215971891073396,0.469437448836501,0.5236795076854114,5.221380450953968,0.4758175217447036,0.5150242251847443,5.205026505417649,0.4897539928693337,0.22264545223438964,5.177526752055581,0.5010362262982021,0.16244853054740113
3129,1697862910.1086748,4.4891154105033415,0.5423421253104848,0.9560723863943472,4.368235435425186,0.29209762962284386,1.295108737016168,4.411824340039236,0.27232631199909096,1.3237889301057495,4.334658423819976,0.30264840557353906,1.313268439409517,4.513114705527038,0.2204397436498347,1.364670092170516,4.304381456334477,0.31807593910821086,1.3267266142413197,6.335065632941694,0.5280916061235053,1.4118383298493586,6.713221775646629,0.5384709894416981,1.4435777248300683,5.04761088092358,0.27438227025159606,1.0096552157230538,5.047552223215032,0.2752017374862203,1.009655215723054,5.114973624470521,0.27082790188202865,0.7654699588502769,5.113360512728286,0.26938153935128767,0.7654699588502768,5.188261144717799,0.4597635317550752,0.8481270532486976,5.1938402337433915,0.4579854659236871,0.8369008156754606,5.215971891073396,0.469437448836501,0.5236795076854114,5.221380450953968,0.4758175217447036,0.5150242251847443,5.205026505417649,0.4897539928693337,0.22264545223438964,5.177526752055581,0.5010362262982021,0.16244853054740113
3130,1697862910.1258173,4.4891154105033415,0.5423421253104848,0.9560723863943472,4.368235435425186,0.29209762962284386,1.295108737016168,4.411824340039236,0.27232631199909096,1.3237889301057495,4.334658423819976,0.30264840557353906,1.313268439409517,4.513114705527038,0.2204397436498347,1.364670092170516,4.304381456334477,0.31807593910821086,1.3267266142413197,6.335065632941694,0.5280916061235053,1.4118383298493586,6.713221775646629,0.5384709894416981,1.4435777248300683,5.04761088092358,0.27438227025159606,1.0096552157230538,5.047552223215032,0.2752017374862203,1.009655215723054,5.114973624470521,0.27082790188202865,0.7654699588502769,5.113360512728286,0.26938153935128767,0.7654699588502768,5.188261144717799,0.4597635317550752,0.8481270532486976,5.1938402337433915,0.4579854659236871,0.8369008156754606,5.215971891073396,0.469437448836501,0.5236795076854114,5.221380450953968,0.4758175217447036,0.5150242251847443,5.205026505417649,0.4897539928693337,0.22264545223438964,5.177526752055581,0.5010362262982021,0.16244853054740113
