1.698040795734041691e+09,-2.162481254840513234e+00,-1.725533872010591949e+03,1.017445893213573072e+04,0.000000000000000000e+00,1.698040795782107115e+09,-5.583279054602978408e-04,1.920105639890881243e-04,1.012479395086857701e-03,1.332320521507668332e-05
1.698040795767494678e+09,-2.083106954529206689e+00,-1.709361967103201778e+03,1.007341911177645125e+04,0.000000000000000000e+00,1.698040795982220173e+09,-8.658143896409422474e-04,-2.553941057386470469e-04,1.323980579627386444e-03,1.332320521507668332e-05
1.698040795867789507e+09,-5.886153605252463450e+00,-1.741456246383753069e+03,1.026569401197605112e+04,0.000000000000000000e+00,1.698040796720666885e+09,-1.830257861468197189e-03,1.155881802580356220e-04,1.195555346896959997e-03,1.332320521507668332e-05
1.698040796169959545e+09,-6.930362791587451277e+00,-1.729581942530234301e+03,1.018802886726547149e+04,0.000000000000000000e+00,1.698040796207025528e+09,2.878855650016113460e-04,4.823906367350873662e-04,1.093670976269470792e-03,1.332320521507668332e-05
1.698040796101917505e+09,-4.224309601556492488e+00,-1.735314700506763984e+03,1.023230406686627248e+04,0.000000000000000000e+00,1.698040796407126188e+09,-2.685312282579982446e-03,-6.962833093692849789e-04,1.563469920137253990e-03,1.332320521507668332e-05
1.698040796269176483e+09,-8.038687626982332191e+00,-1.748923459906759035e+03,1.028405833333333612e+04,0.000000000000000000e+00,1.698040796557161808e+09,-2.269356576921476021e-03,-7.337239381133164482e-04,1.579774155267266644e-03,1.332320521507668332e-05
1.698040796403076649e+09,-2.618276880040550925e+00,-1.743431798756327908e+03,1.021659411177645234e+04,0.000000000000000000e+00,1.698040796707136869e+09,-1.083756666800541821e-03,-6.822532895680020245e-04,1.285298001230887827e-03,1.332320521507668332e-05
1.698040796637202501e+09,2.107148157460346560e+00,-1.754824700210526998e+03,1.030142265469062295e+04,0.000000000000000000e+00,1.698040796907127380e+09,-1.040346249833006866e-03,-4.268231058619760348e-04,1.217860262775111429e-03,1.332320521507668332e-05
1.698040796804426670e+09,2.328441122646843553e+00,-1.732999545548735114e+03,1.018995506487026250e+04,0.000000000000000000e+00,1.698040797571635962e+09,-1.694467461433465071e-03,-8.501062427088229784e-04,1.463586522143141885e-03,1.332320521507668332e-05
1.698040796904803514e+09,4.898103011754629144e+00,-1.729977473695337721e+03,1.018206377245509248e+04,0.000000000000000000e+00,1.698040797257187128e+09,-8.006243069629001910e-04,-1.336497967037289839e-04,1.186483794720919827e-03,1.332320521507668332e-05
1.698040797138981581e+09,4.377031315625232288e+00,-1.756050438857428389e+03,1.026235182135728792e+04,0.000000000000000000e+00,1.698040797382097244e+09,-5.093528354068723937e-05,6.490724526420481874e-04,9.446133205708973730e-04,1.332320521507668332e-05
1.698040797306179523e+09,1.004858645619946200e+00,-1.742464251184852174e+03,1.017326996007984417e+04,0.000000000000000000e+00,1.698040797607167721e+09,-8.257323489310481462e-05,-4.626245262990928697e-05,1.004921379095042883e-03,1.332320521507668332e-05
1.698040797506931543e+09,2.751969777649840854e+00,-1.761323857294960590e+03,1.026302774451098048e+04,0.000000000000000000e+00,1.698040797757102489e+09,-1.325377810416630484e-03,-2.289156899365564805e-04,1.133377760890249978e-03,1.332320521507668332e-05
1.698040797607182503e+09,6.375489756318823531e+00,-1.755430004436349009e+03,1.021574473552894597e+04,0.000000000000000000e+00,1.698040797957087278e+09,-2.985289266318893499e-03,-1.428255570521245500e-03,1.762960178786801384e-03,1.332320521507668332e-05
1.698040797774464607e+09,1.825515362709543954e+00,-1.737974904941042496e+03,1.015136352295409597e+04,0.000000000000000000e+00,1.698040798107127666e+09,-1.976221835666265580e-03,-3.074708031007187484e-05,1.210389848398264268e-03,1.332320521507668332e-05
1.698040798871959448e+09,-1.865150995446288373e+00,-1.740809098245397990e+03,1.019704351297405447e+04,0.000000000000000000e+00,1.698040798282154560e+09,-1.296683654516054066e-03,-1.908244884132558039e-04,1.233868455466137406e-03,1.332320521507668332e-05
1.698040798175937653e+09,-1.672481639135970477e+00,-1.734406905768580145e+03,1.017535306886228136e+04,0.000000000000000000e+00,1.698040798457168579e+09,3.953032152887569345e-04,6.225555406090902679e-04,8.742391495554000360e-04,1.332320521507668332e-05
1.698040798343270540e+09,-3.012866977258983336e+00,-1.739605298507669886e+03,1.023791442115768587e+04,0.000000000000000000e+00,1.698040798607171059e+09,-4.826610701346100395e-04,-2.990542260965813309e-04,1.049618222067114255e-03,1.332320521507668332e-05
