3.540007468798873447e+02,-1.246743456519758865e+03,1.217550000000000182e+04,0.000000000000000000e+00,4.007567069047146902e+02,-1.296652300328785259e+03,1.221850000000000182e+04,0.000000000000000000e+00,3.214238971052199076e+02,-1.297872703934283436e+03,1.223000000000000182e+04,0.000000000000000000e+00,4.676526282739257567e+02,-1.258854821437425244e+03,1.218300000000000182e+04,0.000000000000000000e+00,2.751422144603832294e+02,-1.260353089098168994e+03,1.219750000000000182e+04,0.000000000000000000e+00,5.140454555705086932e+02,-9.413354306622164813e+02,1.099200000000000546e+04,0.000000000000000000e+00,1.557167895282268262e+02,-8.634380134038613051e+02,1.030650000000000182e+04,0.000000000000000000e+00,4.691740386654957433e+02,-6.256383383848349240e+02,1.003250000000000364e+04,0.000000000000000000e+00,1.341598907446068836e+02,-5.844437951193999652e+02,1.012800000000000364e+04,0.000000000000000000e+00,2.633152923219295189e+02,-5.968109063751853682e+02,1.001900000000000364e+04,0.000000000000000000e+00,3.473239533775010273e+02,-5.689105120211713711e+02,1.002050000000000364e+04,0.000000000000000000e+00,4.154952961214852962e+02,-3.567799608560913498e+02,1.009000000000000364e+04,0.000000000000000000e+00,2.281215999047238370e+02,-3.387611541599466705e+02,1.011300000000000364e+04,0.000000000000000000e+00,4.485600837369714782e+02,1.921414022966253654e+01,1.020100000000000364e+04,0.000000000000000000e+00,2.590315253040934067e+02,3.827376918600402433e+01,1.021800000000000364e+04,0.000000000000000000e+00,4.536126377817287221e+02,3.576364199803184079e+02,1.010200000000000364e+04,0.000000000000000000e+00,2.934523870279415974e+02,3.573177971551527889e+02,1.009300000000000364e+04,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.494796088453242646e+02,-1.219628995339395260e+03,1.202000000000000182e+04,0.000000000000000000e+00,3.861775282987238711e+02,-1.274704172413213200e+03,1.211800000000000182e+04,0.000000000000000000e+00,3.191636800037441049e+02,-1.277439137628821754e+03,1.214400000000000182e+04,0.000000000000000000e+00,4.637372898446439535e+02,-1.259563694969793005e+03,1.208100000000000182e+04,0.000000000000000000e+00,2.733827479526635784e+02,-1.252293442371408901e+03,1.211950000000000182e+04,0.000000000000000000e+00,4.864168636613046601e+02,-9.088357221527267029e+02,1.061250000000000546e+04,0.000000000000000000e+00,1.488001352476772183e+02,-8.694995099322673013e+02,1.049550000000000182e+04,0.000000000000000000e+00,4.612767317679500252e+02,-6.182322974171337364e+02,1.006400000000000364e+04,0.000000000000000000e+00,1.350209090007679720e+02,-5.881946686070342594e+02,1.019300000000000364e+04,0.000000000000000000e+00,2.271290803362655026e+02,-5.810391561075471145e+02,1.006900000000000364e+04,0.000000000000000000e+00,3.486930762913686976e+02,-5.617864180367392919e+02,1.006000000000000364e+04,0.000000000000000000e+00,4.181307469591240533e+02,-3.495887704210771290e+02,1.015400000000000364e+04,0.000000000000000000e+00,2.294299211540538010e+02,-3.501740579035626979e+02,1.017100000000000364e+04,0.000000000000000000e+00,4.523856623356496698e+02,2.895698953951301746e+01,1.028800000000000546e+04,0.000000000000000000e+00,2.612496950500425328e+02,3.860151970506600350e+01,1.030550000000000546e+04,0.000000000000000000e+00,4.577437368389370818e+02,3.514019950276614850e+02,1.019400000000000364e+04,0.000000000000000000e+00,2.955457756998936247e+02,3.693312366312436552e+02,1.016500000000000364e+04,0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.306476321817885946e+02,-1.232870391669827086e+03,1.215050000000000182e+04,0.000000000000000000e+00,3.906071929656262682e+02,-1.300737999355888178e+03,1.225700000000000182e+04,0.000000000000000000e+00,3.120901456271951702e+02,-1.306468590199097662e+03,1.231100000000000364e+04,0.000000000000000000e+00,4.684203416914319860e+02,-1.272283401185032972e+03,1.220300000000000182e+04,0.000000000000000000e+00,2.771385322287573558e+02,-1.280936971806876727e+03,1.228600000000000182e+04,0.000000000000000000e+00,4.943462033469023709e+02,-9.336933298102165963e+02,1.078550000000000546e+04,0.000000000000000000e+00,1.463899572673899456e+02,-8.554158629703803172e+02,1.032550000000000182e+04,0.000000000000000000e+00,4.546307534187496344e+02,-6.185603467170872136e+02,9.919000000000003638e+03,0.000000000000000000e+00,1.416759326882986443e+02,-5.580448981551825227e+02,9.993000000000003638e+03,0.000000000000000000e+00,2.234973610062288856e+02,-5.625233624176204330e+02,9.908000000000003638e+03,0.000000000000000000e+00,3.433552299942642776e+02,-5.531865066671907698e+02,9.906000000000003638e+03,0.000000000000000000e+00,4.178424945237572956e+02,-3.493477696929948593e+02,1.014700000000000364e+04,0.000000000000000000e+00,2.281328785361835969e+02,-3.481944090657439119e+02,1.011350000000000364e+04,0.000000000000000000e+00,4.569587677869432127e+02,2.924971182879269804e+01,1.039200000000000546e+04,0.000000000000000000e+00,2.731183269597256640e+02,2.924971182879269804e+01,1.039200000000000546e+04,0.000000000000000000e+00,4.661406447052193585e+02,3.675137275604519118e+02,1.038100000000000546e+04,0.000000000000000000e+00,3.009100841717706771e+02,3.663985476723723309e+02,1.034950000000000546e+04,0.000000000000000000e+00
3.559196864958433366e+02,-1.242103855777637818e+03,1.224150000000000182e+04,0.000000000000000000e+00,3.933159807115737294e+02,-1.309758373831310564e+03,1.234200000000000364e+04,0.000000000000000000e+00,3.122802744625622040e+02,-1.307264505593987906e+03,1.231850000000000364e+04,0.000000000000000000e+00,4.731801648799706754e+02,-1.273734169240674646e+03,1.232700000000000364e+04,0.000000000000000000e+00,2.770031886512404640e+02,-1.268877715443780744e+03,1.228000000000000182e+04,0.000000000000000000e+00,5.236791313208294696e+02,-9.589769061640738528e+02,1.119800000000000546e+04,0.000000000000000000e+00,1.390412019353047413e+02,-8.695823549143960918e+02,1.049650000000000182e+04,0.000000000000000000e+00,4.771475421384553215e+02,-6.362709161764735200e+02,1.020300000000000364e+04,0.000000000000000000e+00,1.542814724947837135e+02,-5.797544726814222713e+02,1.021150000000000364e+04,0.000000000000000000e+00,2.294750356798916471e+02,-5.775686481504292260e+02,1.017300000000000364e+04,0.000000000000000000e+00,3.808757059249987833e+02,-6.057460931160055679e+02,1.016900000000000364e+04,0.000000000000000000e+00,4.186660729105194036e+02,-3.595026622422082028e+02,1.016700000000000364e+04,0.000000000000000000e+00,2.294750356798927839e+02,-3.597148207917757077e+02,1.017300000000000364e+04,0.000000000000000000e+00,4.533090778594685730e+02,3.861462972582848607e+01,1.030900000000000546e+04,0.000000000000000000e+00,2.627326999659056810e+02,3.882064433781030033e+01,1.036400000000000546e+04,0.000000000000000000e+00,4.549148320497617988e+02,3.586630935280742278e+02,1.013100000000000364e+04,0.000000000000000000e+00,2.939175845105975782e+02,3.672965539700188629e+02,1.010900000000000364e+04,0.000000000000000000e+00
3.434611164134622072e+02,-1.209624282523749571e+03,1.181300000000000182e+04,0.000000000000000000e+00,3.709347296112740651e+02,-1.272403411297797220e+03,1.199000000000000182e+04,0.000000000000000000e+00,3.151951592790598511e+02,-1.272721777455753227e+03,1.199300000000000182e+04,0.000000000000000000e+00,4.582865245803496350e+02,-1.233642593215252191e+03,1.193900000000000182e+04,0.000000000000000000e+00,2.570812159215249721e+02,-1.228321159799506859e+03,1.188750000000000182e+04,0.000000000000000000e+00,5.194387232810944397e+02,-9.427831077185261393e+02,1.089050000000000546e+04,0.000000000000000000e+00,1.447595427513132620e+02,-8.553955111686922237e+02,1.021050000000000182e+04,0.000000000000000000e+00,4.574266477587581221e+02,-6.223643774812512675e+02,9.980000000000003638e+03,0.000000000000000000e+00,1.425691162927580535e+02,-5.709260125627363323e+02,1.005600000000000364e+04,0.000000000000000000e+00,2.157427726631447342e+02,-5.756725217329318411e+02,9.976000000000003638e+03,0.000000000000000000e+00,3.546784893407466370e+02,-5.750377585273321301e+02,9.965000000000003638e+03,0.000000000000000000e+00,4.054969529105314905e+02,-3.562495644821724454e+02,1.007500000000000364e+04,0.000000000000000000e+00,2.186298677063012974e+02,-3.386439125857788213e+02,1.010950000000000364e+04,0.000000000000000000e+00,4.388684229982420675e+02,1.920566423407058565e+01,1.019650000000000364e+04,0.000000000000000000e+00,2.682168096408275915e+02,3.822694768328088344e+01,1.020550000000000364e+04,0.000000000000000000e+00,4.550046385510054847e+02,3.492992363758381202e+02,1.013300000000000364e+04,0.000000000000000000e+00,2.939466593532636125e+02,3.579196402693544883e+02,1.011000000000000364e+04,0.000000000000000000e+00
3.428191386727882559e+02,-1.247306643987284588e+03,1.218100000000000182e+04,0.000000000000000000e+00,3.908302696035278245e+02,-1.301480853724452345e+03,1.226400000000000182e+04,0.000000000000000000e+00,3.111014756832864236e+02,-1.302329830145668666e+03,1.227200000000000182e+04,0.000000000000000000e+00,4.706083249313247734e+02,-1.266811139359996105e+03,1.226000000000000182e+04,0.000000000000000000e+00,2.755144092985546536e+02,-1.262058014367291435e+03,1.221400000000000182e+04,0.000000000000000000e+00,5.102340741450178143e+02,-9.343559148690059146e+02,1.091050000000000546e+04,0.000000000000000000e+00,1.462410933333133585e+02,-8.641501099559335444e+02,1.031500000000000182e+04,0.000000000000000000e+00,4.691974213736275487e+02,-6.256695189648690985e+02,1.003300000000000364e+04,0.000000000000000000e+00,1.431362169940020976e+02,-5.731969990884432491e+02,1.009600000000000364e+04,0.000000000000000000e+00,2.261365607678083052e+02,-5.691659980053134404e+02,1.002500000000000364e+04,0.000000000000000000e+00,3.472373000285220428e+02,-5.687685753633146533e+02,1.001800000000000364e+04,0.000000000000000000e+00,4.180689785801168910e+02,-3.589899457474199380e+02,1.015250000000000364e+04,0.000000000000000000e+00,2.290238904215031255e+02,-3.590076256265505776e+02,1.015300000000000364e+04,0.000000000000000000e+00,4.528913422653600378e+02,3.857904538375889558e+01,1.029950000000000546e+04,0.000000000000000000e+00,2.619721846244374319e+02,3.870827273127476786e+01,1.033400000000000546e+04,0.000000000000000000e+00,4.596296733650539750e+02,3.623803598216728687e+02,1.023600000000000364e+04,0.000000000000000000e+00,2.972902662598536381e+02,3.810315756122909647e+02,1.022500000000000364e+04,0.000000000000000000e+00
3.524161679545903212e+02,-1.252448435577692635e+03,1.212100000000000182e+04,0.000000000000000000e+00,3.982639696845355957e+02,-1.288587024327231120e+03,1.214250000000000182e+04,0.000000000000000000e+00,3.204514781197012212e+02,-1.293946187986158520e+03,1.219300000000000182e+04,0.000000000000000000e+00,4.631615047815142816e+02,-1.246765351347284877e+03,1.206600000000000182e+04,0.000000000000000000e+00,2.744091034155000557e+02,-1.256994902962018841e+03,1.216500000000000182e+04,0.000000000000000000e+00,4.994546456962366392e+02,-9.146163027176556852e+02,1.068000000000000546e+04,0.000000000000000000e+00,1.463828685086243979e+02,-8.553744404793159219e+02,1.032500000000000182e+04,0.000000000000000000e+00,4.654328053644003376e+02,-6.113828438040563924e+02,9.952500000000003638e+03,0.000000000000000000e+00,1.430086193362222104e+02,-5.726860271201592241e+02,1.008700000000000364e+04,0.000000000000000000e+00,2.242868652084107453e+02,-5.737682321161328218e+02,9.943000000000003638e+03,0.000000000000000000e+00,3.443950701820118638e+02,-5.641130529856153544e+02,9.936000000000003638e+03,0.000000000000000000e+00,4.172659896530238370e+02,-3.583004304613253908e+02,1.013300000000000364e+04,0.000000000000000000e+00,2.283810084282978892e+02,-3.579998725161047446e+02,1.012450000000000364e+04,0.000000000000000000e+00,4.526714814263555127e+02,3.856031678266964491e+01,1.029450000000000546e+04,0.000000000000000000e+00,2.516788404674969968e+02,3.860526542528385363e+01,1.030650000000000546e+04,0.000000000000000000e+00,4.615156098911708114e+02,3.542975971055821560e+02,1.027800000000000546e+04,0.000000000000000000e+00,2.977845385851756532e+02,3.721289252904276736e+02,1.024200000000000546e+04,0.000000000000000000e+00
3.480404041333572422e+02,-1.214606396731300265e+03,1.197050000000000182e+04,0.000000000000000000e+00,3.871973072148452957e+02,-1.289382939722121364e+03,1.215000000000000182e+04,0.000000000000000000e+00,3.190979760182360678e+02,-1.288480902274579194e+03,1.214150000000000182e+04,0.000000000000000000e+00,4.661555871097885984e+02,-1.254824998074044970e+03,1.214400000000000182e+04,0.000000000000000000e+00,2.726045223819414787e+02,-1.248728598626880284e+03,1.208500000000000182e+04,0.000000000000000000e+00,5.201303225178214689e+02,-9.338849046007524066e+02,1.090500000000000546e+04,0.000000000000000000e+00,1.446461226110644418e+02,-8.452259301685443234e+02,1.020250000000000182e+04,0.000000000000000000e+00,4.528432144144819631e+02,-6.069291632036249666e+02,9.880000000000003638e+03,0.000000000000000000e+00,1.415908675831120433e+02,-5.670085608058917614e+02,9.987000000000003638e+03,0.000000000000000000e+00,2.224146123860937507e+02,-5.597981785867721101e+02,9.860000000000003638e+03,0.000000000000000000e+00,3.415875016750933355e+02,-5.595143052710586744e+02,9.855000000000003638e+03,0.000000000000000000e+00,4.147128966540612964e+02,-3.561081254491274422e+02,1.007100000000000364e+04,0.000000000000000000e+00,2.269260649699912733e+02,-3.557191681082535979e+02,1.006000000000000364e+04,0.000000000000000000e+00,4.481203620589624848e+02,3.817263474012203517e+01,1.019100000000000364e+04,0.000000000000000000e+00,2.590822263268579491e+02,3.828126062643972460e+01,1.022000000000000364e+04,0.000000000000000000e+00,4.555883808090892444e+02,3.591941315700169071e+02,1.014600000000000364e+04,0.000000000000000000e+00,2.946444555772475837e+02,3.682048944437799491e+02,1.013400000000000364e+04,0.000000000000000000e+00
